date,temperature_2m,precipitation,wind_speed_10m
2022-03-21 13:15:00+00:00,19.164,0.0,1.484318
2022-03-21 14:15:00+00:00,18.464,0.0,2.52
2022-03-21 15:15:00+00:00,18.064,0.0,1.8
2022-03-21 16:15:00+00:00,17.714,0.0,2.52
2022-03-21 17:15:00+00:00,17.414,0.0,2.8799999
2022-03-21 18:15:00+00:00,17.014,0.0,3.2599385
2022-03-21 19:15:00+00:00,16.714,0.0,3.671294
2022-03-21 20:15:00+00:00,16.414,0.0,3.7585104
2022-03-21 21:15:00+00:00,16.264,0.0,3.4152596
2022-03-21 22:15:00+00:00,16.164,0.0,3.7585104
2022-03-21 23:15:00+00:00,15.114,0.0,4.452954
2022-03-22 00:15:00+00:00,16.114,0.0,4.3349743
2022-03-22 01:15:00+00:00,18.764,0.0,4.6938252
2022-03-22 02:15:00+00:00,21.714,0.0,0.0
2022-03-22 03:15:00+00:00,23.114,0.2,2.9024127
2022-03-22 04:15:00+00:00,24.064,0.1,3.6
2022-03-22 05:15:00+00:00,24.614,0.1,6.379216
2022-03-22 06:15:00+00:00,24.564,0.1,6.830519
2022-03-22 07:15:00+00:00,24.564,0.2,7.653705
2022-03-22 08:15:00+00:00,23.414,0.2,4.829907
2022-03-22 09:15:00+00:00,23.514,0.1,6.439876
2022-03-22 10:15:00+00:00,22.914,0.1,5.1544156
2022-03-22 11:15:00+00:00,21.214,0.1,4.8433046
2022-03-22 12:15:00+00:00,19.564,0.0,2.5455842
2022-03-22 13:15:00+00:00,18.314,0.0,1.08
2022-03-22 14:15:00+00:00,17.864,0.0,2.9024127
2022-03-22 15:15:00+00:00,16.714,0.0,4.379589
2022-03-22 16:15:00+00:00,15.964,0.0,5.0911684
2022-03-22 17:15:00+00:00,15.464,0.0,5.0911684
2022-03-22 18:15:00+00:00,15.214,0.0,4.73506
2022-03-22 19:15:00+00:00,15.064,0.0,5.0911684
2022-03-22 20:15:00+00:00,15.114,0.0,4.379589
2022-03-22 21:15:00+00:00,15.164,0.0,4.452954
2022-03-22 22:15:00+00:00,15.114,0.0,4.73506
2022-03-22 23:15:00+00:00,15.014,0.0,5.2416787
2022-03-23 00:15:00+00:00,15.064,0.0,6.130579
2022-03-23 01:15:00+00:00,18.164,0.1,4.3349743
2022-03-23 02:15:00+00:00,20.414,0.0,1.2979984
2022-03-23 03:15:00+00:00,22.014,0.0,2.4149535
2022-03-23 04:15:00+00:00,23.364,0.0,3.319036
2022-03-23 05:15:00+00:00,24.264,0.0,5.3517847
2022-03-23 06:15:00+00:00,23.864,0.1,5.8048253
2022-03-23 07:15:00+00:00,18.564,6.5,3.319036
2022-03-23 08:15:00+00:00,19.364,0.2,4.6938252
2022-03-23 09:15:00+00:00,21.914,0.0,2.1897945
2022-03-23 10:15:00+00:00,19.264,0.3,7.127636
2022-03-23 11:15:00+00:00,18.764,0.0,4.510787
2022-03-23 12:15:00+00:00,17.414,0.0,2.9024127
2022-03-23 13:15:00+00:00,16.164,0.0,3.219938
2022-03-23 14:15:00+00:00,15.964,0.0,3.219938
2022-03-23 15:15:00+00:00,15.664,0.0,3.0758414
2022-03-23 16:15:00+00:00,15.264,0.0,4.0249224
2022-03-23 17:15:00+00:00,14.464,0.0,4.6938252
2022-03-23 18:15:00+00:00,13.914,0.0,4.0249224
2022-03-23 19:15:00+00:00,13.114,0.0,4.3349743
2022-03-23 20:15:00+00:00,12.364,0.0,4.3349743
2022-03-23 21:15:00+00:00,11.864,0.0,5.0528407
2022-03-23 22:15:00+00:00,11.364,0.0,4.379589
2022-03-23 23:15:00+00:00,11.614,0.0,4.0249224
2022-03-24 00:15:00+00:00,12.614,0.0,4.379589
2022-03-24 01:15:00+00:00,16.864,0.0,1.4399999
2022-03-24 02:15:00+00:00,18.264,0.0,4.6938252
2022-03-24 03:15:00+00:00,19.714,0.0,3.7585104
2022-03-24 04:15:00+00:00,21.314,0.0,4.6102495
2022-03-24 05:15:00+00:00,22.264,0.3,7.7043357
2022-03-24 06:15:00+00:00,22.664,0.3,8.913181
2022-03-24 07:15:00+00:00,22.964,0.1,7.42159
2022-03-24 08:15:00+00:00,22.664,0.0,10.028439
2022-03-24 09:15:00+00:00,21.614,0.0,10.028439
2022-03-24 10:15:00+00:00,20.564,0.0,5.1165614
2022-03-24 11:15:00+00:00,20.664,0.0,4.8433046
2022-03-24 12:15:00+00:00,17.664,0.5,7.5942082
2022-03-24 13:15:00+00:00,15.764,0.5,4.3498964
2022-03-24 14:15:00+00:00,15.414,0.3,5.1919937
2022-03-24 15:15:00+00:00,14.364,0.0,5.1544156
2022-03-24 16:15:00+00:00,13.814,0.0,5.8048253
2022-03-24 17:15:00+00:00,13.314,0.0,5.5887027
2022-03-24 18:15:00+00:00,13.014,0.0,5.1544156
2022-03-24 19:15:00+00:00,12.814,0.0,3.9763298
2022-03-24 20:15:00+00:00,12.664,0.0,3.2599385
2022-03-24 21:15:00+00:00,12.564,0.0,3.2599385
2022-03-24 22:15:00+00:00,12.414,0.0,3.319036
2022-03-24 23:15:00+00:00,12.864,0.0,2.6208394
2022-03-25 00:15:00+00:00,13.714,0.0,4.0249224
2022-03-25 01:15:00+00:00,16.664,0.0,6.725354
2022-03-25 02:15:00+00:00,20.764,0.0,2.6208394
2022-03-25 03:15:00+00:00,22.464,0.0,2.9024127
2022-03-25 04:15:00+00:00,24.164,0.0,8.161764
2022-03-25 05:15:00+00:00,24.764,0.0,12.287555
2022-03-25 06:15:00+00:00,25.464,0.0,12.413477
2022-03-25 07:15:00+00:00,25.864,0.0,11.384198
2022-03-25 08:15:00+00:00,25.714,0.0,12.096214
2022-03-25 09:15:00+00:00,25.064,0.0,13.324863
2022-03-25 10:15:00+00:00,23.164,0.0,10.30883
2022-03-25 11:15:00+00:00,21.514,0.0,4.8965297
2022-03-25 12:15:00+00:00,18.814,0.0,5.692099
2022-03-25 13:15:00+00:00,19.614,0.0,1.835647
2022-03-25 14:15:00+00:00,17.314,0.0,1.835647
2022-03-25 15:15:00+00:00,16.964,0.0,1.835647
2022-03-25 16:15:00+00:00,16.664,0.0,2.9024127
2022-03-25 17:15:00+00:00,15.864,0.0,3.2399998
2022-03-25 18:15:00+00:00,15.264,0.0,2.8799999
2022-03-25 19:15:00+00:00,15.114,0.0,2.9024127
2022-03-25 20:15:00+00:00,15.164,0.0,3.6179552
2022-03-25 21:15:00+00:00,15.114,0.0,3.2599385
2022-03-25 22:15:00+00:00,14.914,0.0,3.2599385
2022-03-25 23:15:00+00:00,14.264,0.0,5.937272
2022-03-26 00:15:00+00:00,16.014,0.0,3.4152596
2022-03-26 01:15:00+00:00,18.714,0.0,5.1919937
2022-03-26 02:15:00+00:00,21.414,0.0,3.6179552
2022-03-26 03:15:00+00:00,23.264,0.0,2.6208394
2022-03-26 04:15:00+00:00,24.664,0.0,7.7879906
2022-03-26 05:15:00+00:00,25.364,0.0,11.770403
2022-03-26 06:15:00+00:00,25.664,0.0,10.787993
2022-03-26 07:15:00+00:00,25.814,0.0,11.090103
2022-03-26 08:15:00+00:00,25.014,0.0,9.220499
2022-03-26 09:15:00+00:00,24.614,0.0,7.24486
2022-03-26 10:15:00+00:00,23.914,0.0,5.0528407
2022-03-26 11:15:00+00:00,22.564,0.0,3.7064266
2022-03-26 12:15:00+00:00,20.314,0.0,4.0249224
2022-03-26 13:15:00+00:00,18.864,0.0,3.6
2022-03-26 14:15:00+00:00,17.664,0.0,3.7585104
2022-03-26 15:15:00+00:00,16.514,0.0,4.73506
2022-03-26 16:15:00+00:00,15.314,0.0,4.452954
2022-03-26 17:15:00+00:00,14.964,0.0,4.452954
2022-03-26 18:15:00+00:00,15.014,0.0,5.506941
2022-03-26 19:15:00+00:00,14.914,0.0,5.2416787
2022-03-26 20:15:00+00:00,14.814,0.0,5.2416787
2022-03-26 21:15:00+00:00,14.564,0.0,5.815978
2022-03-26 22:15:00+00:00,14.364,0.0,6.0347
2022-03-26 23:15:00+00:00,14.214,0.0,5.4833565
2022-03-27 00:15:00+00:00,15.414,0.0,6.28713
2022-03-27 01:15:00+00:00,18.814,0.0,7.145796
2022-03-27 02:15:00+00:00,21.264,0.0,7.172949
2022-03-27 03:15:00+00:00,22.914,0.0,6.9899354
2022-03-27 04:15:00+00:00,24.264,0.0,5.4833565
2022-03-27 05:15:00+00:00,25.614,0.0,3.219938
2022-03-27 06:15:00+00:00,25.914,0.0,3.0758414
2022-03-27 07:15:00+00:00,25.164,0.0,4.510787
2022-03-27 08:15:00+00:00,24.214,0.0,5.937272
2022-03-27 09:15:00+00:00,24.064,0.0,5.1544156
2022-03-27 10:15:00+00:00,23.564,0.0,5.2416787
2022-03-27 11:15:00+00:00,22.164,0.0,7.754637
2022-03-27 12:15:00+00:00,20.364,0.0,4.6800003
2022-03-27 13:15:00+00:00,19.514,0.0,5.4477882
2022-03-27 14:15:00+00:00,18.264,0.0,4.32
2022-03-27 15:15:00+00:00,17.314,0.0,3.9763298
2022-03-27 16:15:00+00:00,16.614,0.0,3.6179552
2022-03-27 17:15:00+00:00,15.814,0.0,3.2599385
2022-03-27 18:15:00+00:00,15.164,0.0,3.2399998
2022-03-27 19:15:00+00:00,14.714,0.0,2.9024127
2022-03-27 20:15:00+00:00,14.364,0.0,2.9024127
2022-03-27 21:15:00+00:00,14.114,0.0,3.6179552
2022-03-27 22:15:00+00:00,14.014,0.0,3.6179552
2022-03-27 23:15:00+00:00,15.914,0.0,2.9024127
2022-03-28 00:15:00+00:00,16.864,0.0,3.2599385
2022-03-28 01:15:00+00:00,19.564,0.0,2.2768397
2022-03-28 02:15:00+00:00,21.164,0.0,3.0547013
2022-03-28 03:15:00+00:00,22.364,0.0,5.8048253
2022-03-28 04:15:00+00:00,22.814,0.0,8.225035
2022-03-28 05:15:00+00:00,23.364,0.0,7.7879906
2022-03-28 06:15:00+00:00,22.614,0.0,6.849467
2022-03-28 07:15:00+00:00,22.514,0.0,6.489992
2022-03-28 08:15:00+00:00,22.514,0.0,7.42159
2022-03-28 09:15:00+00:00,22.314,0.0,6.8777895
2022-03-28 10:15:00+00:00,21.914,0.0,7.127636
2022-03-28 11:15:00+00:00,21.164,0.0,5.8603754
2022-03-28 12:15:00+00:00,19.914,0.0,3.7585104
2022-03-28 13:15:00+00:00,19.064,0.0,3.6179552
2022-03-28 14:15:00+00:00,18.014,0.0,3.2599385
2022-03-28 15:15:00+00:00,16.964,0.0,4.32
2022-03-28 16:15:00+00:00,16.464,0.0,2.9024127
2022-03-28 17:15:00+00:00,16.314001,0.0,2.52
2022-03-28 18:15:00+00:00,16.714,0.0,1.08
2022-03-28 19:15:00+00:00,16.864,0.0,1.08
2022-03-28 20:15:00+00:00,17.164,0.0,1.484318
2022-03-28 21:15:00+00:00,17.164,0.0,1.9386592
2022-03-28 22:15:00+00:00,16.764,0.0,1.835647
2022-03-28 23:15:00+00:00,15.314,0.0,3.2599385
2022-03-29 00:15:00+00:00,16.514,0.0,2.5455842
2022-03-29 01:15:00+00:00,18.464,0.0,1.835647
2022-03-29 02:15:00+00:00,19.314,0.0,3.7064266
2022-03-29 03:15:00+00:00,20.364,0.0,4.896529
2022-03-29 04:15:00+00:00,21.714,0.0,4.802999
2022-03-29 05:15:00+00:00,22.214,0.0,5.1544156
2022-03-29 06:15:00+00:00,22.714,0.0,6.1305785
2022-03-29 07:15:00+00:00,22.564,0.0,5.634891
2022-03-29 08:15:00+00:00,22.764,0.0,5.634891
2022-03-29 09:15:00+00:00,22.464,0.0,5.2416787
2022-03-29 10:15:00+00:00,22.264,0.0,5.4477882
2022-03-29 11:15:00+00:00,21.014,0.0,4.39436
2022-03-29 12:15:00+00:00,19.964,0.0,2.4149535
2022-03-29 13:15:00+00:00,19.314,0.1,0.0
2022-03-29 14:15:00+00:00,18.814,0.1,1.9386592
2022-03-29 15:15:00+00:00,18.164,0.1,1.08
2022-03-29 16:15:00+00:00,17.164,0.0,1.484318
2022-03-29 17:15:00+00:00,16.964,0.0,1.609969
2022-03-29 18:15:00+00:00,17.664,0.3,2.2768397
2022-03-29 19:15:00+00:00,17.864,0.5,2.0991426
2022-03-29 20:15:00+00:00,17.564,0.1,2.8116899
2022-03-29 21:15:00+00:00,17.564,0.0,2.6208394
2022-03-29 22:15:00+00:00,17.714,0.1,1.9386592
2022-03-29 23:15:00+00:00,17.614,0.4,1.835647
2022-03-30 00:15:00+00:00,17.914,0.6,0.5091169
2022-03-30 01:15:00+00:00,17.964,1.2,2.2768397
2022-03-30 02:15:00+00:00,18.264,1.0,1.1384199
2022-03-30 03:15:00+00:00,18.464,1.2,0.71999997
2022-03-30 04:15:00+00:00,18.614,0.7,2.3051248
2022-03-30 05:15:00+00:00,19.364,0.2,3.319036
2022-03-30 06:15:00+00:00,19.614,0.1,2.3051248
2022-03-30 07:15:00+00:00,20.564,0.1,0.71999997
2022-03-30 08:15:00+00:00,20.614,0.3,2.5959969
2022-03-30 09:15:00+00:00,19.764,0.6,4.0249224
2022-03-30 10:15:00+00:00,19.614,0.6,3.2399998
2022-03-30 11:15:00+00:00,19.814,0.6,3.319036
2022-03-30 12:15:00+00:00,18.114,0.3,3.8773184
2022-03-30 13:15:00+00:00,18.364,0.1,1.9386592
2022-03-30 14:15:00+00:00,17.664,0.1,1.835647
2022-03-30 15:15:00+00:00,17.114,0.0,2.16
2022-03-30 16:15:00+00:00,17.264,0.2,1.484318
2022-03-30 17:15:00+00:00,17.014,0.1,0.35999998
2022-03-30 18:15:00+00:00,16.964,0.1,0.8049845
2022-03-30 19:15:00+00:00,16.914,0.0,1.835647
2022-03-30 20:15:00+00:00,16.814001,0.6,1.8
2022-03-30 21:15:00+00:00,16.814001,1.7,2.1897945
2022-03-30 22:15:00+00:00,17.014,2.0,2.5455842
2022-03-30 23:15:00+00:00,16.964,1.5,1.484318
2022-03-31 00:15:00+00:00,17.114,1.7,1.0182338
2022-03-31 01:15:00+00:00,17.514,3.1,2.5455842
2022-03-31 02:15:00+00:00,18.114,2.1,1.5273507
2022-03-31 03:15:00+00:00,18.514,1.0,2.5455842
2022-03-31 04:15:00+00:00,19.014,1.1,1.9386592
2022-03-31 05:15:00+00:00,19.264,1.1,2.968636
2022-03-31 06:15:00+00:00,18.814,0.3,4.2136917
2022-03-31 07:15:00+00:00,18.514,0.2,4.198285
2022-03-31 08:15:00+00:00,18.614,0.2,3.563818
2022-03-31 09:15:00+00:00,19.164,0.1,3.4152596
2022-03-31 10:15:00+00:00,19.264,0.2,2.968636
2022-03-31 11:15:00+00:00,19.414,0.0,2.0991426
2022-03-31 12:15:00+00:00,18.514,0.2,2.8116899
2022-03-31 13:15:00+00:00,17.264,0.0,2.1897945
2022-03-31 14:15:00+00:00,17.264,0.1,1.8
2022-03-31 15:15:00+00:00,16.614,0.0,1.8
2022-03-31 16:15:00+00:00,16.664,0.0,1.835647
2022-03-31 17:15:00+00:00,16.464,0.1,2.6208394
2022-03-31 18:15:00+00:00,16.464,0.0,2.2768397
2022-03-31 19:15:00+00:00,16.414,0.0,2.6208394
2022-03-31 20:15:00+00:00,16.214,0.0,1.9386592
2022-03-31 21:15:00+00:00,16.314001,0.0,2.8116899
2022-03-31 22:15:00+00:00,16.014,0.0,2.9024127
2022-03-31 23:15:00+00:00,15.964,0.0,2.968636
2022-04-01 00:15:00+00:00,16.264,0.0,4.452954
2022-04-01 01:15:00+00:00,18.314,0.1,2.52
2022-04-01 02:15:00+00:00,19.864,0.2,3.563818
2022-04-01 03:15:00+00:00,20.964,0.3,6.193674
2022-04-01 04:15:00+00:00,21.364,0.6,6.696387
2022-04-01 05:15:00+00:00,22.764,0.4,8.14587
2022-04-01 06:15:00+00:00,23.214,0.4,9.449572
2022-04-01 07:15:00+00:00,23.214,0.7,9.422101
2022-04-01 08:15:00+00:00,23.314,0.5,8.714677
2022-04-01 09:15:00+00:00,22.564,0.4,8.39657
2022-04-01 10:15:00+00:00,22.164,0.8,6.9247384
2022-04-01 11:15:00+00:00,21.614,0.1,2.8116899
2022-04-01 12:15:00+00:00,20.914,0.1,3.096837
2022-04-01 13:15:00+00:00,20.264,0.0,0.35999998
2022-04-01 14:15:00+00:00,18.364,0.0,2.2768397
2022-04-01 15:15:00+00:00,17.514,0.0,2.1897945
2022-04-01 16:15:00+00:00,17.214,0.0,2.2768397
2022-04-01 17:15:00+00:00,17.414,0.0,3.8773184
2022-04-01 18:15:00+00:00,17.214,0.0,5.0142193
2022-04-01 19:15:00+00:00,18.014,0.1,4.802999
2022-04-01 20:15:00+00:00,17.914,0.7,2.968636
2022-04-01 21:15:00+00:00,17.964,0.3,2.2768397
2022-04-01 22:15:00+00:00,18.214,0.1,2.5455842
2022-04-01 23:15:00+00:00,17.964,0.0,0.8049845
2022-04-02 00:15:00+00:00,18.514,0.0,1.4399999
2022-04-02 01:15:00+00:00,20.114,0.0,1.1384199
2022-04-02 02:15:00+00:00,20.864,0.0,3.6179552
2022-04-02 03:15:00+00:00,21.064,0.2,5.0528407
2022-04-02 04:15:00+00:00,20.764,0.7,4.1046314
2022-04-02 05:15:00+00:00,20.614,0.9,2.2768397
2022-04-02 06:15:00+00:00,21.564,0.4,1.8
2022-04-02 07:15:00+00:00,22.314,0.2,4.1046314
2022-04-02 08:15:00+00:00,21.464,0.6,5.0911684
2022-04-02 09:15:00+00:00,19.514,1.2,1.2979984
2022-04-02 10:15:00+00:00,19.114,0.7,3.8268526
2022-04-02 11:15:00+00:00,18.864,0.0,3.096837
2022-04-02 12:15:00+00:00,17.964,0.5,2.1897945
2022-04-02 13:15:00+00:00,17.714,0.0,3.2399998
2022-04-02 14:15:00+00:00,17.264,0.0,1.1384199
2022-04-02 15:15:00+00:00,16.764,0.0,1.08
2022-04-02 16:15:00+00:00,16.164,0.0,1.9386592
2022-04-02 17:15:00+00:00,16.114,0.0,2.6208394
2022-04-02 18:15:00+00:00,15.914,0.0,3.319036
2022-04-02 19:15:00+00:00,15.464,0.0,2.8799999
2022-04-02 20:15:00+00:00,14.414,0.0,2.5455842
2022-04-02 21:15:00+00:00,14.164,0.0,2.1897945
2022-04-02 22:15:00+00:00,13.914,0.0,3.2599385
2022-04-02 23:15:00+00:00,14.964,0.0,1.835647
2022-04-03 00:15:00+00:00,15.914,0.0,3.9763298
2022-04-03 01:15:00+00:00,18.014,0.0,2.0991426
2022-04-03 02:15:00+00:00,19.864,0.0,2.0991426
2022-04-03 03:15:00+00:00,21.414,0.0,4.8965297
2022-04-03 04:15:00+00:00,22.864,0.0,7.8954163
2022-04-03 05:15:00+00:00,23.614,0.2,10.086427
2022-04-03 06:15:00+00:00,23.864,0.4,9.085988
2022-04-03 07:15:00+00:00,23.864,0.5,7.9932966
2022-04-03 08:15:00+00:00,23.764,0.4,8.435069
2022-04-03 09:15:00+00:00,22.764,0.5,8.161764
2022-04-03 10:15:00+00:00,20.864,0.2,5.692099
2022-04-03 11:15:00+00:00,21.114,0.0,4.73506
2022-04-03 12:15:00+00:00,19.164,0.0,2.0364676
2022-04-03 13:15:00+00:00,18.464,0.0,1.835647
2022-04-03 14:15:00+00:00,18.064,0.0,1.835647
2022-04-03 15:15:00+00:00,18.114,0.0,2.2768397
2022-04-03 16:15:00+00:00,17.764,0.0,1.484318
2022-04-03 17:15:00+00:00,17.214,0.0,2.1897945
2022-04-03 18:15:00+00:00,16.764,0.0,2.968636
2022-04-03 19:15:00+00:00,16.114,0.0,3.319036
2022-04-03 20:15:00+00:00,15.614,0.0,3.671294
2022-04-03 21:15:00+00:00,15.314,0.0,3.671294
2022-04-03 22:15:00+00:00,14.814,0.0,3.671294
2022-04-03 23:15:00+00:00,14.764,0.0,5.1544156
2022-04-04 00:15:00+00:00,15.964,0.0,5.0911684
2022-04-04 01:15:00+00:00,19.764,0.0,2.7416782
2022-04-04 02:15:00+00:00,21.714,0.0,3.6
2022-04-04 03:15:00+00:00,23.214,0.0,2.5959969
2022-04-04 04:15:00+00:00,24.814,0.0,3.8268526
2022-04-04 05:15:00+00:00,25.814,0.0,8.39657
2022-04-04 06:15:00+00:00,25.714,0.1,10.685391
2022-04-04 07:15:00+00:00,25.464,0.6,8.78872
2022-04-04 08:15:00+00:00,25.164,0.3,6.989936
2022-04-04 09:15:00+00:00,25.014,0.1,7.7879906
2022-04-04 10:15:00+00:00,24.414,0.0,7.928177
2022-04-04 11:15:00+00:00,23.864,0.0,3.6179552
2022-04-04 12:15:00+00:00,22.414,0.0,1.5273507
2022-04-04 13:15:00+00:00,20.414,0.0,2.1897945
2022-04-04 14:15:00+00:00,19.414,0.0,3.9763298
2022-04-04 15:15:00+00:00,18.414,0.0,3.2399998
2022-04-04 16:15:00+00:00,18.014,0.0,1.4399999
2022-04-04 17:15:00+00:00,18.014,0.0,1.835647
2022-04-04 18:15:00+00:00,17.914,0.0,2.1897945
2022-04-04 19:15:00+00:00,17.364,0.0,3.9763298
2022-04-04 20:15:00+00:00,16.214,0.0,4.73506
2022-04-04 21:15:00+00:00,15.464,0.0,5.8603754
2022-04-04 22:15:00+00:00,14.914,0.0,5.8048253
2022-04-04 23:15:00+00:00,15.364,0.0,5.4477882
2022-04-05 00:15:00+00:00,16.614,0.0,4.6938252
2022-04-05 01:15:00+00:00,20.814,0.0,3.2399998
2022-04-05 02:15:00+00:00,22.864,0.0,3.2599385
2022-04-05 03:15:00+00:00,24.014,0.0,4.6800003
2022-04-05 04:15:00+00:00,25.114,0.0,7.653705
2022-04-05 05:15:00+00:00,25.314,0.1,8.942214
2022-04-05 06:15:00+00:00,24.864,0.1,8.587338
2022-04-05 07:15:00+00:00,24.714,0.2,7.9036193
2022-04-05 08:15:00+00:00,24.564,0.3,6.489992
2022-04-05 09:15:00+00:00,24.514,0.1,5.6233797
2022-04-05 10:15:00+00:00,23.664,0.1,6.9899354
2022-04-05 11:15:00+00:00,23.164,0.0,4.0249224
2022-04-05 12:15:00+00:00,22.314,0.0,1.2979984
2022-04-05 13:15:00+00:00,20.364,0.0,0.35999998
2022-04-05 14:15:00+00:00,19.464,0.0,1.8
2022-04-05 15:15:00+00:00,18.714,0.0,2.16
2022-04-05 16:15:00+00:00,18.014,0.0,2.5455842
2022-04-05 17:15:00+00:00,17.264,0.0,2.1897945
2022-04-05 18:15:00+00:00,16.864,0.0,2.5455842
2022-04-05 19:15:00+00:00,16.564001,0.0,3.671294
2022-04-05 20:15:00+00:00,16.314001,0.0,4.452954
2022-04-05 21:15:00+00:00,16.264,0.0,4.452954
2022-04-05 22:15:00+00:00,16.114,0.0,4.802999
2022-04-05 23:15:00+00:00,16.164,0.0,3.7585104
2022-04-06 00:15:00+00:00,18.064,0.0,4.0249224
2022-04-06 01:15:00+00:00,21.414,0.0,3.219938
2022-04-06 02:15:00+00:00,23.364,0.0,1.9386592
2022-04-06 03:15:00+00:00,24.614,0.0,4.3349743
2022-04-06 04:15:00+00:00,25.514,0.0,6.3690495
2022-04-06 05:15:00+00:00,26.014,0.0,7.928177
2022-04-06 06:15:00+00:00,26.664,0.0,8.714677
2022-04-06 07:15:00+00:00,26.464,0.0,8.942214
2022-04-06 08:15:00+00:00,25.814,0.0,6.9527545
2022-04-06 09:15:00+00:00,25.414,0.0,5.1544156
2022-04-06 10:15:00+00:00,24.664,0.0,3.396233
2022-04-06 11:15:00+00:00,23.114,0.0,4.829907
2022-04-06 12:15:00+00:00,21.114,0.0,2.9024127
2022-04-06 13:15:00+00:00,19.964,0.0,3.9763298
2022-04-06 14:15:00+00:00,18.614,0.0,4.3349743
2022-04-06 15:15:00+00:00,17.564,0.0,4.379589
2022-04-06 16:15:00+00:00,16.614,0.0,5.4477882
2022-04-06 17:15:00+00:00,16.114,0.0,5.8048253
2022-04-06 18:15:00+00:00,16.164,0.0,4.73506
2022-04-06 19:15:00+00:00,16.564001,0.0,4.0249224
2022-04-06 20:15:00+00:00,16.914,0.0,3.671294
2022-04-06 21:15:00+00:00,17.114,0.0,2.5455842
2022-04-06 22:15:00+00:00,17.214,0.0,2.1897945
2022-04-06 23:15:00+00:00,17.464,0.0,3.671294
2022-04-07 00:15:00+00:00,18.414,0.0,4.0249224
2022-04-07 01:15:00+00:00,20.514,0.0,1.609969
2022-04-07 02:15:00+00:00,21.064,0.0,4.8433046
2022-04-07 03:15:00+00:00,22.014,0.0,5.00128
2022-04-07 04:15:00+00:00,23.364,0.0,7.24486
2022-04-07 05:15:00+00:00,23.814,0.0,7.5942082
2022-04-07 06:15:00+00:00,23.164,0.0,4.6938257
2022-04-07 07:15:00+00:00,23.164,0.1,3.8773184
2022-04-07 08:15:00+00:00,23.114,0.3,7.342588
2022-04-07 09:15:00+00:00,20.664,2.0,3.0758414
2022-04-07 10:15:00+00:00,20.814,0.2,3.8939953
2022-04-07 11:15:00+00:00,19.314,0.1,5.0142193
2022-04-07 12:15:00+00:00,18.214,0.1,0.5091169
2022-04-07 13:15:00+00:00,17.114,0.0,1.9386592
2022-04-07 14:15:00+00:00,17.114,0.0,2.1897945
2022-04-07 15:15:00+00:00,16.964,0.0,2.1897945
2022-04-07 16:15:00+00:00,16.764,0.0,2.1897945
2022-04-07 17:15:00+00:00,16.664,0.0,1.8
2022-04-07 18:15:00+00:00,16.564001,0.0,2.1897945
2022-04-07 19:15:00+00:00,16.314001,0.0,2.9024127
2022-04-07 20:15:00+00:00,15.914,0.0,3.319036
2022-04-07 21:15:00+00:00,15.464,0.0,4.0249224
2022-04-07 22:15:00+00:00,14.914,0.0,3.2599385
2022-04-07 23:15:00+00:00,15.464,0.0,1.835647
2022-04-08 00:15:00+00:00,17.214,0.0,2.5455842
2022-04-08 01:15:00+00:00,19.714,0.0,4.1046314
2022-04-08 02:15:00+00:00,20.264,0.0,2.968636
2022-04-08 03:15:00+00:00,21.364,0.2,5.0911684
2022-04-08 04:15:00+00:00,21.964,0.1,6.3690495
2022-04-08 05:15:00+00:00,21.964,0.1,7.9932966
2022-04-08 06:15:00+00:00,22.264,0.1,6.297428
2022-04-08 07:15:00+00:00,22.564,0.2,5.4833565
2022-04-08 08:15:00+00:00,21.414,0.0,3.671294
2022-04-08 09:15:00+00:00,21.714,0.1,4.8965297
2022-04-08 10:15:00+00:00,21.714,0.1,5.3999996
2022-04-08 11:15:00+00:00,22.064,0.1,1.484318
2022-04-08 12:15:00+00:00,19.664,0.0,2.1897945
2022-04-08 13:15:00+00:00,19.114,0.1,3.9763298
2022-04-08 14:15:00+00:00,18.264,0.0,2.5455842
2022-04-08 15:15:00+00:00,17.564,0.0,2.8799999
2022-04-08 16:15:00+00:00,16.664,0.0,4.6938252
2022-04-08 17:15:00+00:00,16.464,0.0,4.379589
2022-04-08 18:15:00+00:00,16.414,0.0,3.319036
2022-04-08 19:15:00+00:00,16.514,0.0,2.968636
2022-04-08 20:15:00+00:00,16.714,0.0,2.6208394
2022-04-08 21:15:00+00:00,16.714,0.0,1.484318
2022-04-08 22:15:00+00:00,16.464,0.0,2.7416782
2022-04-08 23:15:00+00:00,17.564,0.0,1.4399999
2022-04-09 00:15:00+00:00,18.414,0.0,2.1897945
2022-04-09 01:15:00+00:00,19.164,0.0,2.0991426
2022-04-09 02:15:00+00:00,20.264,0.0,3.0758414
2022-04-09 03:15:00+00:00,21.514,0.0,4.896529
2022-04-09 04:15:00+00:00,21.414,0.0,7.968939
2022-04-09 05:15:00+00:00,21.864,0.5,6.489992
2022-04-09 06:15:00+00:00,22.564,0.1,6.8777895
2022-04-09 07:15:00+00:00,22.014,0.1,7.5942082
2022-04-09 08:15:00+00:00,20.414,0.3,1.609969
2022-04-09 09:15:00+00:00,21.514,0.0,5.4833565
2022-04-09 10:15:00+00:00,21.064,0.0,5.315336
2022-04-09 11:15:00+00:00,20.514,0.0,3.6179552
2022-04-09 12:15:00+00:00,17.664,2.1,2.9024127
2022-04-09 13:15:00+00:00,17.664,0.1,3.396233
